Index,Call Number,Title,Barcode,Notes,Image_barcode,Image_1,Image_2,Image_3,Year,Author,Interventions,Location-Building,Location-Shelf,Class,Subclass,Decade2,Language,Location,,
BMC-BR-0039,BR65.A65 S34 1967,Glaube und Unglaube in der Weltgeschichte : ein Kommentar zu Augustins De civitate Dei. Mit einem Exkurs: Fruitio Dei; ein Beitrag zur Geschichteder Theologie und der Mystik.,3.17961E+13,,,,,,1911,"Scholz, Heinrich, 1884-1956.",No,Carpenter Library,Stacks,B,BR,1910s,German,ge ,,
BMC-BR-0107,BR1705 .G75 v.21,Kirchengeschichte /,3.1796E+13,,,,,,1913,Philostorgius.,No,Canaday Library,Stacks (Monographs),B,BR,1910s,German,ge ,,
BMC-BR-0108,BR1705 .G75 v.28,Gelasius Kirchengeschichte /,3.1796E+13,,,,,,1918,"Gelasius, of Cyzicus, active 475.",No,Canaday Library,Stacks (Monographs),B,BR,1910s,German,ge ,,
BMC-BS-0033,BS1450 72nd .S4,The seventy-second Psalm ... /,3.17961E+13,,,B_Images/BMC-BS-0033.Image_1.154835.jpg,,,1914,"Seiple, William George, 1877-",No,Canaday Library,Stacks (Monographs),B,BS,1910s,German,ge ,,
BMC-BV-0034,BV5072 .S6,Texte aus der deutschen mystik des 14. & 15. jahrhunderts.,3.17961E+13,,,,,,1912,"Spamer, Adolf, 1883-1953.",No,Canaday Library,Stacks (Monographs),B,BV,1910s,German,ge ,,
BMC-DG-0012,DG70.P7 D85,... Pompeji: eine hellenistische stadt in Italien /,31796100478318,,,,,,1910.,"Duhn, Friedrich Karl von, 1851-1930.",No,Carpenter Library,"Stacks (checks out only to faculty, staff, and Carpenter carrels)",D,DG,1910s,German,ge ,,
BMC-D-0076,D443 .N38 1916,Mitteleuropa.,3.17961E+13,,,,,,1916,"Naumann, Friedrich, 1860-1919.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,gw ,,
BMC-BR-0056,BR85 .H3 (vol. 1),Aus wissenschaft und leben /,3.1796E+13,,,,,,1911,"Harnack, Adolf von, 1851-1930.",No,Canaday Library,Stacks (Monographs),B,BR,1910s,German,gw ,,
BMC-BR-0070,BR195.W6 B7,Die Frau in der alten Kirche /,3.17961E+13,,,,,,1919,"Braun, Wilhelm Alfred, 1873-",No,Canaday Library,Stacks (Monographs),B,BR,1910s,German,gw ,,
BMC-BR-0102,BR857.F7 G37 1916,Die Reformation Ostfrieslands nach der Darstellung der Lutheraner vom Jahre 1593 nebst einer kommentierten Ausgabe ihrer Berichte /,3.1796E+13,,,,,,1916,"Garrelts, Heinrich, 1878-",No,Canaday Library,Stacks (Monographs),B,BR,1910s,German,gw ,,
BMC-BS-0044,BS2397 .F4 1910,"Theologie des Neuen Testaments,",3.1796E+13,,,,,,1910,"Feine, Paul, 1859-1933.",No,Canaday Library,Stacks (Monographs),B,BS,1910s,German,gw ,,
BMC-BS-0053,BS2615.3 .Z24,Das Evangelium des Johannes ausgelegt.,3.1796E+13,,,,,,1912,"Zahn, Theodor, 1838-1933.",No,Canaday Library,Stacks (Monographs),B,BS,1910s,German,gw ,,
BMC-D-0084,D627.G3 B32 1915,Die Kriegsgefangenen in Deutschland,3.1796E+13,,,,,,1915,"Backhaus, Alexander, 1865-1927.",No,Canaday Library,Stacks (Monographs),D,D,1910s,German,gw ,,
BMC-DB-0005,DB941.A6 W4 (vol. 1),Graf Julius Andrássy: sein leben und seine zeit nach ungedruckten quellen /,31796002090070,,,,,,1910-13.,"Wertheimer, Eduard von, 1848-",No,Canaday Library,Stacks (Monographs),D,DB,1910s,German,gw ,,
BMC-DG-0014,DG77 .L3 1915,Römische Kultur im Bilde /,31796102219033,,,,,,1915.,"Lamer, Hans, 1873-1939.",No,Carpenter Library,"Stacks (checks out only to faculty, staff, and Carpenter carrels)",D,DG,1910s,German,gw ,,
BMC-DR-0006,DR718 .B2 1914,"Konstantinopel, Balkanstaaten, Kleinasien Archipel, Cypern; Handbuch für Reisende,",31796004660862,,B_Images/BMC-DR-0006.Image_barcode.174752.jpg,B_Images/BMC-DR-0006.Image_1.174803.jpg,,,1914.,Karl Baedeker (Firm),No,Carpenter Library,Stacks,D,DR,1910s,German,gw ,,
BMC-PR-0013,PR275.M8 S3,Musik und musikausdrücke in der mittelenglischen litteratur .,3.17961E+13,,,,,,1911,"Schad, Gustav.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,German,gw ,,
BMC-BS-0037,BS1965 1913,"Griechisches Neues Testament. Text mit kurzem apparat,",3.1796E+13,,,,,,1913,,No,Canaday Library,Stacks (Monographs),B,BS,1910s,"Greek, Ancient",gw ,,
BMC-DS-0046,DS253 .L6 1970 (vol. 1 pt. 1B),"Gazetteer of the Persian Gulf, 'Oman, and Central Arabia.",31796008791036,,,,,,1915.,"Lorimer, John Gordon, 1870-1914.",No,Carpenter Library,Stacks,D,DS,1910s,English,ii ,,
BMC-E-0089,E416 .P76 (vol. 4),"The diary of James K. Polk during his presidency, 1845 to 1849, now first printed from the original manuscript in the collections of the Chicago historical society;",3.1796E+13,,,,,,1910,"Polk, James K. 1795-1849. (James Knox),",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,ilu,,
BMC-DG-0003,DG13 .A5 f (vol. 2),... Notiziario archeologico .,31796003113558,,,,,,1915-27.,Italy. Ministero dell'Africa italiana.,No,Carpenter Library,"Folio (checks out only to faculty, staff, and Carpenter carrels)",D,DG,1910s,Italian,it ,,
BMC-DG-0027,DG209 .P3 (vol. 1 pt. 2),Storia critica di Roma dvrante i primi cinqve secoli,31796002097760,Back pages are stuck and could not verify the barcode,,,,,1913-20.,"Pais, Ettore, 1856-1939.",No,Carpenter Library,Stacks,D,DG,1910s,Italian,it ,,
BMC-DG-0028,DG209 .P3 (vol. 1 pt. 1),Storia critica di Roma dvrante i primi cinqve secoli,31796002097828,Back pages are stuck and could not verify the barcode,,,,,1913-20.,"Pais, Ettore, 1856-1939.",No,Carpenter Library,Stacks,D,DG,1910s,Italian,it ,,
BMC-D-0064,D352.8 .L67,The life of Ellen H. Richards /,3.17961E+13,,,,,,1912,"Hunt, Caroline Louisa, 1865-1927.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,mau,,
BMC-D-0083,D610 .K34 1918,The structure of lasting peace; an inquiry into the motives of war and peace /,3.1796E+13,,,,,,1918,"Kallen, Horace Meyer, 1882-1974.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,mau,,
BMC-DC-0022,DC36.8 .L3 1914b,The La Trémoille Family;,31796101565220,,,,,,1914.,"Whale, Winifred Stephens.",No,Canaday Library,Stacks (Monographs),D,DC,1910s,English,mau,,
BMC-E-0113,E672 .W5 1911,Ulysses S. Grant.,3.17961E+13,,,,,,1911,"Wister, Owen, 1860-1938.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,mau,,
BMC-E-0115,E711.6 .O43 (vol. 1),The life of William McKinley /,3.1796E+13,,,,,,1916,"Olcott, Charles S. 1864-1935. (Charles Sumner),",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,mau,,
BMC-PR-0009,PR149.C5 S4,"Chivalry in English literature: Chaucer, Malory, Spenser and Shakespeare,",3.17961E+13,,,,,,1912,"Schofield, William Henry, 1870-1920.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,mau,,
BMC-PR-0212,PR3605.N2 P4,The first duchess of Newcastle and her husband as figures in literary history /,3.17961E+13,,,,,,1918,"Perry, Henry Ten Eyck.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,mau,,
BMC-PS-0062,PS2447 .M5 1916 (vol. 5),The writings of John Muir.,3.1796E+13,,,,,,1916-24],"Muir, John, 1838-1914.",No,Canaday Library,Stacks (Monographs),P,PS,1910s,English,mau,,
BMC-PS-0063,PS2447 .M5 1916 (vol. 4),The writings of John Muir.,3.1796E+13,,,,,,1916-24],"Muir, John, 1838-1914.",No,Canaday Library,Stacks (Monographs),P,PS,1910s,English,mau,,
BMC-BS-0027,BS1315 .W6,"The book of Ruth : introduction, critically-revised text, critical notes, translation, and explanatory notes",3.17961E+13,,,,,,1911,"Wolfenson, Louis Bernard, 1882-",No,Canaday Library,Stacks (Monographs),B,BS,1910s,English,mdu,,
BMC-DH-0002,DH188.W7 B5 (vol. 2),Willem de Eerste: prins van Oranje /,31796001392246,,,,,,1919-,"Blok, Petrus Johannes, 1855-1929.",No,Canaday Library,Stacks (Monographs),D,DH,1910s,Dutch,ne ,,
BMC-DK-0013,DK265 .G52,"War and revolution in Russia, 1914-1917 /",31796102631732,,,,,,1919.,"Gourko, Vasili_ Iosifovich, 1864-",No,Canaday Library,Stacks (Monographs),D,DK,1910s,NA,nyu,,
BMC-BT-0007,BT111 .B65 1910,"The development of trinitarian doctrine in the Nicene and Athanasian creeds; a study in theological definition,",3.1796E+13,,,,,,1910,"Bishop, William Samuel, 1865-1944.",No,Canaday Library,Stacks (Monographs),B,BT,1910s,English,nyu,,
BMC-D-0079,D550 .R4 1916,"The war in eastern Europe,",3.17961E+13,,,,,,1917,"Reed, John, 1887-1920.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,nyu,,
BMC-D-0086,D644 .B25,"What Wilson did at Paris,",3.17961E+13,,,,,,1919,"Baker, Ray Stannard, 1870-1946.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,nyu,,
BMC-D-0090,D972 .H6,"The near East : Dalmatia, Greece and Constantinople /",3.17961E+13,,,,,,1913,"Hichens, Robert, 1864-1950.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,nyu,,
BMC-DC-0077,DC149 .H4,"Symbol and satire in the French revolution,",31796102696263,,,,,,1912.,"Henderson, Ernest F. 1861-1928. (Ernest Flagg),",No,Canaday Library,Stacks (Monographs),D,DC,1910s,English,nyu,,
BMC-DD-0032,DD67 .V4,Imperial Germany and the industrial revolution /,31796004248080,,,,,,1915.,"Veblen, Thorstein, 1857-1929.",No,Canaday Library,Stacks (Monographs),D,DD,1910s,English,nyu,,
BMC-DD-0046,DD221 .F5 1916,"The German empire between two wars; a study of the political and social development of the nation between 1871 and 1914,",31796101634604,,,,,,1916.,"Fife, Robert Herndon, 1871-1958.",No,Canaday Library,Stacks (Monographs),D,DD,1910s,English,nyu,,
BMC-DD-0048,DD231.T5 A5 (vol. 1),My memoirs /,31796002072680,,,,,,1919.,"Tirpitz, Alfred von, 1849-1930.",No,Canaday Library,Stacks (Monographs),D,DD,1910s,English,nyu,,
BMC-DG-0006,DG50 .F8,Roman cities in Italy and Dalmatia /,31796100529979,,,,,,1910.,"Frothingham, Arthur Lincoln, 1859-1923.",No,Carpenter Library,"Stacks (checks out only to faculty, staff, and Carpenter carrels)",D,DG,1910s,English,nyu,,
BMC-DK-0004,DK27 .R35,"Russia then and now, 1892-1917 : my mission to Russia during the famine of 1891-1892, with data bearing upon Russia of to-day /",31796102973373,,,,,,1917.,"Reeves, Francis Brewster, 1836-",No,Canaday Library,Stacks (Monographs),D,DK,1910s,English,nyu,,
BMC-DK-0007,DK189 .K7 1916 (vol. 2),Modern Russian history : being an authoritative and detailed history of Russia from the age of Catherine the Great to the present /,31796001871074,,,,,,1916-1917.,"Kornilov, A. A. 1862-1925. (Aleksandr Aleksandrovich),",No,Canaday Library,Stacks (Monographs),D,DK,1910s,English,nyu,,
BMC-DK-0016,DK770 .S8,"The life-story of a Russian exile; the remarkable experience of a young girl: being an account of her peasant childhood, her girlhood in prison, her exile to Siberia, and escape from there,",31796103080590,,,,,,1914.,"Sukloff, Marie, 1855-",No,Canaday Library,Stacks (Monographs),D,DK,1910s,English,nyu,,
BMC-DS-0084,DS518 .M4,"Democracy and the Eastern question: the problem of the Far East as demonstrated by the great war, and its relation to the United States of America /",31796100827175,,,,,,1919.,"Millard, Thomas Franklin Fairfax, 1868-1942.",No,Canaday Library,Stacks (Monographs),D,DS,1910s,English,nyu,,
BMC-DT-0021,DT100 .W4,A history of events in Egypt from 1796 to 1914 /,31796103159196,,,,,,1915.,"Weigall, Arthur E. P. Brome 1880-1934. (Arthur Edward Pearse Brome),",No,Canaday Library,Stacks (Monographs),D,DT,1910s,English,nyu,,
BMC-E-0003,E51 .C7 v.1,Coos texts /,3.17961E+13,,,,,,1913,"Frachtenberg, Leo Joachim, 1883-1930.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,nyu,,
BMC-E-0061,E184.S6 B2,"Our Slavic fellow citizens,",3.17961E+13,,,,,,1910,"Balch, Emily Greene, 1867-1961.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,nyu,,
BMC-E-0070,E302.6.H2 H18 1910,"The intimate life of Alexander Hamilton, based chiefly upon original family letters and other documents, many of which have never been published,",3.17961E+13,,,,,,1910,"Hamilton, Allan McLane, 1848-1919.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,nyu,,
BMC-E-0092,E457 .C478,Abraham Lincoln /,3.17961E+13,,,,,,1917,"Charnwood, Godfrey Rathbone Benson, Baron, 1864-1945.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,nyu,,
BMC-E-0093,E459 .R48,"Lectures on the American Civil War, delivered before the University of Oxford in Easter and Trinity terms 1912,",3.17961E+13,,,,,,1913,"Rhodes, James Ford, 1848-1927.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,nyu,,
BMC-E-0112,E661 .B95 (vol. 2),Speeches of William Jennings Bryan: rev. and arranged by himself /,3.1796E+13,,,,,,1911,"Bryan, William Jennings, 1860-1925.",No,Canaday Library,Stacks (Monographs),E,E,1910s,English,nyu,,
BMC-PR-0007,PR105 .C6,Representative biographies of English men of letters;,3.1796E+13,,,,,,1910,"Copeland, Charles Townsend, 1860-1952 ed.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,nyu,,
BMC-PR-0014,PR299.T7 R5,English tragicomedy : its origin and history,3.17961E+13,,,,,,1910,"Ristine, Frank Humphrey, 1884-",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,nyu,,
BMC-PR-0060,PR1346 .D8 1918,"Some Hawarden letters, 1878-1913 : written to Mrs. Drew (Miss Mary Gladstone) before and after her marriage /",3.17961E+13,,,,,,1918,"Drew, Mary Gladstone, 1847-1927.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,nyu,,
BMC-PR-0069,PR1583 .T5 1910,Beowulf /,3.1796E+13,,,,,,1910,,No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,nyu,,
BMC-PR-0163,PR2991 .H25,The women of Shakespeare /,3.17961E+13,,,,,,1912,"Harris, Frank, 1856-1931.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,nyu,,
BMC-PS-0015,PS1331 .P3 1912 (vol. 2),"Mark Twain, a biography; the personal and literary life of Samuel Langhorne Clemens,",3.1796E+13,,,,,,1912,"Paine, Albert Bigelow, 1861-1937.",No,Canaday Library,Stacks (Monographs),P,PS,1910s,English,nyu,,
BMC-PS-0020,PS1522 .G3 1919,Gallegher & other stories /,3.17961E+13,,,,,,1919,"Davis, Richard Harding, 1864-1916.",No,Canaday Library,Stacks (Monographs),P,PS,1910s,English,nyu,,
BMC-PS-0021,PS1522 .O58 1910,Once upon a time /,3.17961E+13,,,,,,1910,"Davis, Richard Harding, 1864-1916.",No,Canaday Library,Stacks (Monographs),P,PS,1910s,English,nyu,,
BMC-D-0075,D429 .Z4,A Turkish woman's European impressions /,3.1796E+13,,,,,,1913,"Zeyneb, hanum.",No,Canaday Library,Stacks (Monographs),D,D,1910s,English,pau,,
BMC-DS-0013,DS71 .J3,"The civilization of Babylonia and Assyria; its remains, language, history, religion, commerce, law, art, and literature,",31796003828783,,,,,,1915.,"Jastrow, Morris, Jr., 1861-1921.",No,Canaday Library,Stacks (Monographs),D,DS,1910s,English,pau,,
BMC-DS-0041,DS135.R9 D8 (vol. 1),"History of the Jews in Russia and Poland, from the earliest times until the present day /",31796001043864,,,,,,1916-20.,"Dubnow, Semen Markovich, 1860-1941.",No,Canaday Library,Stacks (Monographs),D,DS,1910s,English,pau,,
BMC-DU-0005,DU598.Y3 F7,The island of stone money : Uap of the Carolines /,31796102600166,,,,,,1910.,"Furness, William Henry, 1866-1920.",No,Canaday Library,Stacks (Monographs),D,DU,1910s,English,pau,,
BMC-PR-0167,PR3091 .W5 1915,Shakespeare on the stage. 2d series.,3.17961E+13,,,,,,1915,"Winter, William, 1836-1917.",No,Canaday Library,Stacks (Monographs),P,PR,1910s,English,xx ,,
BMC-DJ-0014,DJ411.N6 S3 (vol. 2),Rekeningen der stad Nijmegen 1382-1543 /,31796000785275,,,,,,1910-1919.,"Larwood, Jacob, 1827-1918.",No,Canaday Library,Stacks (Monographs),D,DJ,1910s,German,xx ,,
BMC-DS-0066,DS480.45 .I5 (vol. 1930-1931),"India in ... : a report prepared for presentation to Parliament in accordance with the requirements of the 26th Section of the Government of India Act (5 & 6 Geo. V., Chap. 61)",31796005252628,,B_Images/BMC-DS-0066.Image_barcode.204920.jpg,,,,1920-,,Yes,Canaday Library,Stacks (Monographs),D,DS,1920s,NA,NA,,
BMC-DD-0051,DD416.S8 F6,"Stein and the era of reform in Prussia, 1807-1815 /",31796102608367,,B_Images/BMC-DD-0051.Image_barcode.210148.jpg,B_Images/BMC-DD-0051.Image_1.210139.jpg,,,1922.,"Ford, Guy Stanton, 1873-1962.",Yes,Canaday Library,Stacks (Monographs),D,DD,1920s,NA,NA,,
BMC-DF-0007,DF79 .M3,"Discovery in Greek lands; a sketch of the principal excavations and discoveries of the last fifty years,",31796101865968,Inscription dated 1923,B_Images/BMC-DF-0007.Image_barcode.175436.jpg,B_Images/BMC-DF-0007.Image_1.175454.jpg,,,1920.,"Marshall, Frederick Henry, 1878-",Yes,Carpenter Library,Stacks,D,DF,1920s,English,NA,,
BMC-D-0050,D101 .G7 v.14,Dutch and British possessions.,3.1796E+13,,B_Images/BMC-D-0050.Image_barcode.153609.jpg,B_Images/BMC-D-0050.Image_1.153600.jpg,,,1920,Great Britain. Foreign Office. Historical Section.,Yes,Canaday Library,Stacks (Monographs),D,D,1920s,English,enk,,
BMC-DC-0057,DC130.M47 C6 1921,"Le Chevalier de Méré, rival de Voiture--aim de Pascal--précepteur de Mme.: Maintenon /",31796102471642,Pencil check marks ,,,,,1921.,"Chamaillard, Edmond.",Yes,Canaday Library,Stacks (Monographs),D,DC,1920s,French,fr ,,
BMC-D-0022,D13 .C7 1921,History: its theory and practice /,3.17961E+13,,B_Images/BMC-D-0022.Image_barcode.204400.jpg,B_Images/BMC-D-0022.Image_1.204350.jpg,,,1921,"Croce, Benedetto, 1866-1952.",Yes,Canaday Library,Stacks (Monographs),D,D,1920s,English,nyu,,
BMC-E-0047,E178 .T95,The frontier in American history /,3.1796E+13,Ink splatter! ,B_Images/BMC-E-0047.Image_barcode.213656.jpg,B_Images/BMC-E-0047.Image_1.213638.jpg,,,1920,"Turner, Frederick Jackson, 1861-1932.",Yes,Canaday Library,Stacks (Monographs),E,E,1920s,English,nyu,,
BMC-BS-0026,BS1235 .M6,A Jewish interpretation of the Book of Genesis.,3.1796E+13,,B_Images/BMC-BS-0026.Image_barcode.153932.jpg,B_Images/BMC-BS-0026.Image_1.153916.jpg,B_Images/BMC-BS-0026.Image_2.153923.jpg,,"1920, c1919.","Morgenstern, Julian, 1881-1976.",Yes,Canaday Library,Stacks (Monographs),B,BS,1920s,NA,ohu,,
BMC-DS-0040,DS135.G32 B3,"Die Judenfrage auf dem Wiener Kongress, auf Grund von zum Teil ungedruckten Quellen dargestellt von Dr. Salo Baron; hrsg. mit Unterstützung der Historischen Kommission der Israelitischen Kultusgemeinde in Wien.",31796101506075,,B_Images/BMC-DS-0040.Image_barcode.210250.jpg,B_Images/BMC-DS-0040.Image_1.210257.jpg,B_Images/BMC-DS-0040.Image_2.210302.jpg,B_Images/BMC-DS-0040.Image_3.210306.jpg,1920.,"Baron, Salo W. 1895-1989. (Salo Wittmayer),",Yes,Canaday Library,Stacks (Monographs),D,DS,1920s,German,au ,,
BMC-BS-0046,BS2417.S7 R3,The social principles of Jesus: by Walter Rauschenbusch ... /,3.1796E+13,,,,,,1920 [c1916],"Rauschenbusch, Walter, 1861-1918.",No,Canaday Library,Stacks (Monographs),B,BS,1920s,NA,NA,,
BMC-DB-0006,DB2011 .S55,Slovakia.,31796101704241,,,,,,1920.,Great Britain. Foreign Office. Historical Section.,No,Canaday Library,Stacks (Monographs),D,DB,1920s,NA,NA,,
BMC-DS-0065,DS480.45 .I5 (vol. 1921-1922),"India in ... : a report prepared for presentation to Parliament in accordance with the requirements of the 26th Section of the Government of India Act (5 & 6 Geo. V., Chap. 61)",31796101577183,,,,,,1920-,,No,Canaday Library,Stacks (Monographs),D,DS,1920s,NA,NA,,
BMC-E-0034,E173 .C55 v.47,Theodore Roosevelt and his times : a chronicle of the progressive movement /,3.17961E+13,,,,,,1921,"Howland, Harold Jacobs, 1877-",No,Canaday Library,Stacks (Monographs),E,E,1920s,NA,NA,,
BMC-E-0035,E173 .C55 v.47,Theodore Roosevelt and his times : a chronicle of the progressive movement /,3.17961E+13,,,,,,1921,"Howland, Harold Jacobs, 1877-",No,Canaday Library,Stacks (Monographs),E,E,1920s,NA,NA,,
BMC-PS-0002,PS627.F6 K6 1st ser,"Carolina folk-plays,",3.17961E+13,,,,,,1922,"Koch, Frederick H. 1877-1944. (Frederick Henry),",No,Canaday Library,Stacks (Monographs),P,PS,1920s,NA,NA,,
BMC-DP-0009,DP22 .K5 (vol. 1),"The way of Saint James,",31796004008088,,,,,,1920.,"King, Georgiana Goddard, 1871-1939.",No,Canaday Library,Stacks (Monographs),D,DP,1920s,NA,NA,,
BMC-BT-0004,BT101 .S5 1920,"The idea of God in the light of recent philosophy; the Gifford lectures delivered in the University of Aberdeen in the years l9l2 and l9l3,",3.17961E+13,,,,,,1920,"Seth Pringle-Pattison, A. 1856-1931. (Andrew),",No,Canaday Library,Stacks (Monographs),B,BT,1920s,English,NA,,
BMC-DS-0071,DS485.K2 P4,"Cashmere, three weeks in a houseboat,",31796102120850,,,,,,1920.,"Petrocokino, Ambrose.",No,Canaday Library,Stacks (Monographs),D,DS,1920s,English,NA,,
BMC-PR-0155,PR2894 .A4 1922,Shakespeare.,3.17961E+13,,,,,,1922,"Alden, Raymond Macdonald, 1873-1924.",No,Canaday Library,Stacks (Monographs),P,PR,1920s,English,NA,,
BMC-DF-0015,DF220 .F4,Die kretisch-mykenische kultur /,31796004149486,,,,,,1921.,"Fimmen, Diedrich, 1886-1916.",No,Carpenter Library,Stacks,D,DF,1920s,German,NA,,
